lat;lon
-25.43752;-49.35
-25.43738;-49.20153
-25.43737;-49.22073
-25.4372651;-49.2401969
-25.43721;-49.30681
-25.4371667;-49.22734
-25.4371;-49.27771
-25.43705;-49.23823
-25.43703;-49.30722
-25.43702;-49.26776
-25.43692;-49.27996
-25.43684;-49.32924
-25.43683;-49.2699
-25.43675;-49.28011
-25.4363698;-49.2404797
-25.43614;-49.24069
-25.43592;-49.17986
-25.43581;-49.26508
-25.43573;-49.26376
-25.43563;-49.21619
-25.4354;-49.29192
-25.43539;-49.25147
-25.43539;-49.26393
-25.43522;-49.2715
-25.4352;-49.27843
-25.43519;-49.28283
-25.4351709;-51.4595034
-25.43515;-49.19846
-25.43504;-49.2708
-25.4350192;-49.2846697
-25.4349519;-49.1885532
-25.43481;-49.2699
-25.43477;-49.30701
-25.43463;-49.27868
-25.43458;-49.21607
-25.434538;-49.3025428
-25.43442;-49.19497
-25.43442;-49.27956
-25.4343;-49.19883
-25.43422;-49.32541
-25.4341286;-49.2739984
-25.4341;-49.28584
-25.4339829;-49.2782831
-25.43397;-49.27092
-25.43388;-49.27416
-25.43379;-49.27858
-25.4337595;-49.1786599
-25.43375;-49.2632
-25.4336991;-49.2722168
-25.43358;-49.25457
-25.43339;-49.28065
-25.43324;-49.21726
-25.43297;-49.29733
-25.43296;-49.19274
-25.43294;-49.27503
-25.43276;-49.26808
-25.43249;-49.27021
-25.43245;-49.27134
-25.43245;-49.28607
-25.43232;-49.27299
-25.43228;-49.26804
-25.43209;-49.27087
-25.43201;-49.27074
-25.43193;-49.2359
-25.43161;-49.16052
-25.43145;-49.26936
-25.43144;-49.23876
-25.43139;-49.26678
-25.4311943;-49.1842114
-25.43114;-49.28487
-25.4310936;-49.2545298
-25.4310723;-49.2646556
-25.43106;-49.18339
-25.43105;-49.25649
-25.4309946;-49.1859822
-25.43094;-49.18671
-25.4309389;-49.186428
-25.43087;-49.21502
-25.4307421;-49.1858239
-25.43067;-49.29186
-25.43065;-49.28928
-25.43052;-49.26794
-25.43043;-49.28674
-25.43037;-49.26757
-25.4302954;-49.2664852
-25.4301892;-49.2790969
-25.430036;-49.2912579
-25.4299;-49.22484
-25.42989;-49.34691
-25.4298795;-49.2140478
-25.42986;-49.26841
-25.4297462;-49.3227379
-25.4297017;-49.2626201
-25.42962;-49.27422
-25.42934;-49.27119
-25.42926;-49.34421
-25.42915;-49.27363
-25.4291144;-49.3449807
-25.42908;-49.27311
-25.42899;-49.40479
-25.4288201;-49.2705653
-25.42882;-49.24418
-25.4288014;-49.2731917
-25.4287954396794;-49.2774714569635
-25.42869;-49.30413
-25.42862;-49.26474
-25.4282429;-49.2607569
-25.4282326;-49.2719375
-25.4281731;-49.2633647
-25.42784;-49.18756
-25.4276546;-49.2640679
-25.42756;-49.26674
-25.4275454;-49.2356803
-25.4274641;-49.2726432
-25.42736;-49.26016
-25.4271956;-49.1904405
-25.4266004;-49.2567446
-25.42655;-49.2947
-25.42631;-49.19029
-25.42567;-49.26201
-25.42552;-49.32128
-25.4252195;-49.2463024
-25.425100326538;-50.0022315979003
-25.42464;-49.25794
-25.42458;-49.25779
-25.42431;-49.2047
-25.42426;-49.18194
-25.42404;-49.33928
-25.42314;-49.18956
-25.4231;-49.24564
-25.42308;-49.19557
-25.4229112;-49.2936388
-25.42291;-49.29309
-25.42271;-49.2476
-25.42261;-49.26055
-25.42254;-49.23851
-25.42245;-49.25808
-25.42226;-49.26595
-25.42151;-49.3004
-25.42125;-49.25781
-25.42028;-49.17453
-25.41975;-49.23533
-25.41969;-49.26184
-25.41963;-49.29157
-25.41895;-49.22241
-25.4188987;-49.1889428
-25.41862;-49.28805
-25.41854;-49.27439
-25.4185;-49.29365
-25.41839;-49.26203
-25.4181;-49.24656
-25.41807;-49.18155
-25.41805;-49.26829
-25.41793;-49.2429
-25.41777;-49.27339
-25.41762;-49.2767
-25.41754;-49.2445
-25.41743;-49.35453
-25.41739;-49.29018
-25.4173302;-49.2746048
-25.41712;-49.24952
-25.41705;-49.9951
-25.4169289;-49.3265739
-25.41651;-49.28737
-25.4162304;-49.1906112
-25.41593;-49.24854
-25.41579;-49.26585
-25.415394;-51.4669549
-25.41538;-49.29814
-25.4153472;-49.3005655
-25.41522;-49.28433
-25.41521;-49.22953
-25.41519;-49.18471
-25.4145483;-49.3391044
-25.41449;-49.24619
-25.41425;-49.18357
-25.41424;-49.23146
-25.41413;-51.47489
-25.4139;-49.29439
-25.41381;-49.27982
-25.4137131;-49.2056106
-25.41353;-49.19542
-25.41342;-49.20336
-25.4133;-49.19539
-25.41326;-49.19579
-25.4124673;-49.2988785
-25.4115835;-49.2575237
-25.41142;-49.25933
-25.41123;-51.48753
-25.4112275;-51.4876873
-25.41037;-49.26278
-25.41012;-51.48876
-25.4098658;-51.4658767
-25.409731;-49.2087515
-25.4088494;-49.254488
-25.4086067;-51.47067
-25.40828;-49.2536
-25.40792;-49.25614
-25.40761;-49.28246
-25.40632;-49.20199
-25.40616;-49.2427
-25.40603;-49.24745
-25.4052102;-51.4651123
-25.40467;-49.27192
-25.40466;-49.27207
-25.40428;-49.25779
-25.4041;-49.15883
-25.40348;-49.25852
-25.40336;-51.4974
-25.40335;-51.45959
-25.40323;-49.20214
-25.40323;-49.25836
-25.403212;-49.1992051
-25.4031999999999;-49.24198
-25.40296;-49.20868
-25.40252;-49.24908
-25.40251;-49.20174
-25.40192;-49.35153
-25.40187;-51.46887
-25.4014128;-49.3008959
-25.40097;-49.26275
-25.40088;-49.27643
-25.40058;-49.32672
-25.40052;-49.18697
-25.39973;-49.25996
-25.39945;-49.20318
-25.39926;-49.28115
-25.3992;-49.26849
-25.3991949;-49.1763122
-25.3988317;-49.2525876
-25.39838;-49.34575
-25.39826;-51.48023
-25.39822;-49.25678
-25.39803;-51.46582
-25.3973972;-51.4698689
-25.39707;-51.46925
-25.39696;-49.2218
-25.39683;-51.47938
-25.39584;-49.26677
-25.39556;-49.20528
-25.39551;-51.46831
-25.39542;-49.22527
-25.39542;-49.26319
-25.39501;-49.25251
-25.39491;-49.31406
-25.3948725;-51.4657469
-25.39459;-51.4829
-25.3944;-51.47146
-25.3942464;-49.2306543
-25.39391;-49.20838
-25.39371;-51.46678
-25.3935441;-49.3321418
-25.39353;-51.45033
-25.39349;-49.29531
-25.3933297;-49.3510787
-25.3933;-51.47332
-25.39321;-49.15225
-25.3928735;-51.4692608
-25.39282;-49.28126
-25.39273;-51.47336
-25.39267;-49.15869
-25.39263;-51.48052
-25.3925327;-49.0504087
-25.39242;-51.46841
-25.3921811;-49.0508464
-25.39212;-51.46451
-25.39197;-51.45377
-25.39196;-51.49416
-25.39189;-51.46477
-25.39182;-49.24558
-25.39174;-49.2487799999999
-25.39164;-51.46737
-25.39164;-51.46872
-25.39144;-49.23881
-25.3912404;-49.3543727
-25.3910067;-49.237906
-25.3908095;-49.2336519
-25.3895803;-49.2424651
-25.3895556;-51.4670568
-25.3893139;-49.3395218
-25.3889878;-49.2602439
-25.3889;-49.24417
-25.3886647;-49.2436323
-25.38844;-49.1838
-25.3884368;-51.4642211
-25.3884112;-51.4631012
-25.38832;-49.24834
-25.3883;-49.25937
-25.38782;-49.25982
-25.38767;-49.20935
-25.3874733;-49.2103634
-25.38741;-51.46474
-25.38726;-49.21156
-25.38683;-49.21805
-25.38682;-51.45664
-25.386792;-49.2394899
-25.38674;-51.47809
-25.38644;-51.45874
-25.386378;-51.4728184
-25.38592;-51.46809
-25.385476;-49.2762034
-25.38545;-49.20879
-25.38528;-49.25529
-25.3851972;-49.2191683
-25.3847163;-49.3260922
-25.38456;-51.45802
-25.3845302;-49.2859321
-25.38445;-49.19224
-25.3842919;-49.1912652
-25.38419;-49.31913
-25.38412;-51.48025
-25.3839631;-49.2615409
-25.3830765;-49.2525576
-25.3829638;-49.2289061
-25.38283;-49.06223
-25.3827012;-49.2508518
-25.38254;-49.3243
-25.38246;-49.18553
-25.38232;-49.25047
-25.3819861;-49.2335518
-25.38122;-49.05628
-25.38077;-49.18453
-25.38063;-51.47295
-25.38043;-49.22327
-25.3803194;-51.4703468
-25.37943;-49.25865
-25.37891;-49.32542
-25.37879;-51.4529
-25.3787;-49.28008
-25.37862;-49.18978
-25.37813;-49.22054
-25.37762;-49.36932
-25.37752;-49.22819
-25.37713;-51.48312
-25.3766531;-49.32542
-25.37571;-51.45546
-25.37529;-51.48788
-25.3744088;-51.4690029
-25.37439;-49.2217
-25.37438;-49.27594
-25.3742251;-51.4684347
-25.37412;-49.21237
-25.37411;-51.43833
-25.3739685;-51.4685261
-25.37365;-49.27393
-25.3733083;-51.465518
-25.37312;-51.48599
-25.37283;-49.23824
-25.37231;-49.44049
-25.3723;-51.46257
-25.37227;-49.18798
-25.3722;-51.4434
-25.37209;-51.47877
-25.37103;-49.25402
-25.37098;-49.10679
-25.37094;-51.45742
-25.37079;-49.0787
-25.3706753;-49.0975667
-25.37049;-49.07139
-25.37043;-49.10405
-25.3703632;-49.2003619
-25.3701761;-49.0756256
-25.37012;-51.46662
-25.37004;-49.23755
-25.3695035;-51.4740051
-25.3691514;-49.0777517
-25.3685768;-49.2785609
-25.3685494;-49.0958499
-25.36836;-49.27273
-25.3680448;-49.2057358
-25.3680142;-51.4744787
-25.3670739;-49.2232785
-25.36655;-49.26991
-25.36605;-49.1955
-25.36575;-49.25834
-25.36538;-49.2245
-25.3652;-49.25873
-25.3644281;-51.4590452
-25.3637602;-49.0934258
-25.3627686;-51.481107
-25.3624398;-51.4804922
-25.36036;-49.23166
-25.3589824;-51.4669391
-25.35896;-51.4839
-25.35825;-49.25947
-25.35407;-49.2832
-25.35367;-51.4759
-25.35338;-49.26778
-25.3527754;-49.2406777
-25.35219;-49.29395
-25.3517933;-49.1178238
-25.35166;-49.25154
-25.35039;-49.26064
-25.34986;-51.49266
-25.34974;-49.10882
-25.34804;-49.1752
-25.3477882;-49.0720675
-25.34694;-49.2482
-25.3467081;-49.1338368
-25.34667;-49.30568
-25.3461687;-49.0815035
-25.34518;-49.20192
-25.34499;-49.07743
-25.3446067;-49.0776458
-25.3428151;-49.214725
-25.3353284;-49.2109236
-25.32945;-49.27587
-25.3179548;-49.1480213
-25.30874;-49.05024
-25.30309;-54.08987
-25.3029506;-54.0933645
-25.29908;-49.1316
-25.2925;-49.22335
-25.2924241;-49.2231803
-25.2901799;-49.2198356
-25.28801;-49.23982
-25.2877489;-54.0876101
-25.27628;-54.10104
-25.2428876;-53.9791683
-25.2428;-53.97426
-25.2241;-48.90636
-25.2217807769775;-49.3450584411621
-25.21824;-49.33276
-25.1880422;-49.3141565
-25.14999;-50.18191
-25.1409967;-50.1793394
-25.1408;-50.1501
-25.1394351;-50.1696472
-25.13565;-50.15891
-25.13283;-50.16804
-25.13138;-50.15507
-25.13063;-50.17227
-25.1296082;-50.2124388
-25.12952;-50.15678
-25.1278059;-50.1500068
-25.1177787780761;-50.1221313476562
-25.1152361;-50.2058172
-25.11382;-50.2055
-25.11206;-50.16813
-25.1120211;-50.1149459
-25.1093845;-50.1988659
-25.10835;-50.18106
-25.10587;-50.17103
-25.1026096343994;-50.1950492858886
-25.1023;-50.11194
-25.1017737;-50.2060675
-25.1015538;-50.1974281
-25.10133;-50.1614
-25.0995301;-50.2031807
-25.09905;-50.17752
-25.09871;-50.16096
-25.0981414;-50.1989487
-25.09697;-50.16278
-25.0960559;-50.2086178
-25.0959731;-50.1687648
-25.09567;-50.16285
-25.0954077;-50.1997369
-25.09315;-50.15372
-25.09133;-50.16409
-25.09044;-50.14616
-25.0904324;-50.1792262
-25.090213;-50.1963863
-25.08954;-50.12011
-25.0890698;-50.1267149
-25.0890104;-50.1574496
-25.08877;-50.17824
-25.0883582;-50.1673422
-25.0879378;-50.1952074
-25.08785;-50.14936
-25.0875409;-50.1746877
-25.08565;-50.17361
-25.0854397;-50.1790714
-25.08535;-50.15637
-25.0845315;-50.1847244
-25.08451;-50.14622
-25.08332;-50.19931
-25.0827;-50.17928
-25.0826331;-50.1898503
-25.08249;-50.18375
-25.0807094;-50.1898067
-25.0805558;-50.1970371
-25.0804599;-50.1890576
-25.0796137;-50.2424017
-25.0792059;-50.1863537
-25.079203;-50.2037014
-25.07878;-50.19034
-25.0779619;-50.1873947
-25.0775581;-50.1909362
-25.07706;-50.15485
-25.07572;-50.18883
-25.0744005;-50.1623834
-25.07115;-50.2211
-25.0698365;-50.1733991
-25.0688927;-50.1519794
-25.0685997009277;-50.1779594421386
-25.06783;-50.20874
-25.06648;-50.17022
-25.0566773;-50.1766071
-25.05571;-50.16642
-25.0543856;-50.2217221
-25.05419;-50.16905
-25.0541611;-50.2237495
-25.0541419;-50.1532211
-25.0540837;-50.1690774
-25.05329;-50.14316
-25.05012;-50.23576
-25.04955;-50.22681
-25.0489548;-50.2266773
-25.0479346;-50.168668
-25.0458091;-50.2381121
-25.0430567;-50.2418897
-25.04078;-51.53122
-25.0097828;-50.851785
-24.99861;-53.45782
-24.98881;-53.50806
-24.98557;-53.49893
-24.98359;-53.46261
-24.98328;-53.50138
-24.98269;-53.46491
-24.977844;-53.4432664
-24.97695;-53.45924
-24.97555;-53.49663
-24.96802;-53.41875
-24.96768;-53.42626
-24.96556;-53.42178
-24.96472;-53.41657
-24.9636554;-53.4011204
-24.9636306762695;-53.4536590576171
-24.9634534;-53.4269262
-24.96302;-53.40766
-24.95858;-53.45225
-24.95823;-53.40123
-24.9581699371337;-53.4081192016601
-24.9562053;-53.4729312
-24.95601;-53.41078
-24.9557883;-50.1135104
-24.95457;-53.42465
-24.95391;-53.50446
-24.95295;-53.41761
-24.95094;-53.44484
-24.9491382;-50.1109664
-24.94816;-50.10908
-24.94743;-53.45478
-24.9464005;-53.4379625
-24.9459;-53.47134
-24.94104;-53.44314
-24.94101;-53.41378
-24.93861;-53.43965
-24.93816;-53.45413
-24.93723;-53.47571
-24.9359207;-53.4144751
-24.91921;-53.42121
-24.90314;-50.07612
-24.8034301;-49.9928378
-24.8000414;-49.9935164
-24.8000381;-49.9934473
-24.7969249;-49.9994311
-24.7963839;-50.0099112
-24.787869;-50.0089984
-24.7871616;-50.009038
-24.757490158081;-48.5057296752929
-24.7555938;-53.7379576
-24.74286;-49.99661
-24.74039;-50.54059
-24.7289049;-53.7398713
-24.7280969;-53.7595603
-24.7248349;-53.7424488
-24.72437;-53.74665
-24.71548;-53.73173
-24.7123336;-53.7196249
-24.6949144;-53.7648964
-24.6455581;-54.1240304
-24.6197118;-53.324122
-24.6150039;-53.3228451
-24.55381;-54.04691
-24.54285;-49.92746
-24.537818;-54.0525266
-24.44653;-50.75663
-24.32612;-50.64423
-24.3224093;-50.6456595
-24.2163823020799;-46.8621545711439
-24.19334;-47.3605
-24.1824081;-53.0198349
-24.11393;-49.46501
-24.0508851;-46.5278984
-24.0306659;-46.4850453
-24.0306372;-46.4849574
-24.030283;-46.4847497
-24.0302456;-46.4839083
-24.0301596;-46.484381
-24.0300801;-46.4841403
-24.0299938;-46.4840674
-24.0299144;-46.4839971
-24.028311078234;-52.3703811326348
-24.0096297;-46.4154609
-24.0014400482177;-51.3181190490722
-23.9916;-48.8954
-23.9808665;-48.8734068
-23.970202;-46.3856712
-23.9696363;-46.3864451
-23.96509;-47.12747
-23.9553023;-46.3732521
-23.9415024;-46.3198844
-23.93568;-46.33073
-23.93548;-46.33068
-23.9333;-46.33014
-23.93298;-46.33027
-23.93228;-46.33025
-23.8889842;-46.4211381
-23.8889458;-46.4216563
-23.8886522;-46.4217266
-23.88773;-46.42173
-23.8338;-45.51001
-23.81381;-45.41003
-23.8085286;-45.4157078
-23.7762618;-53.0945125
-23.7632483;-45.7812142
-23.76175;-53.30421
-23.75826;-45.72584
-23.7535339;-45.4127919
-23.73975;-46.69472
-23.7319315;-46.7182742
-23.7314044025805;-46.4121667314493
-23.72707;-46.59146
-23.7217691;-47.0306735
-23.71779;-46.55328
-23.70951;-46.54681
-23.7030906677246;-46.5524291992187
-23.6930841;-46.5588528
-23.6891759;-46.6195277
-23.6873618;-46.6159349
-23.6847153501349;-46.5968253212145
-23.6841412;-46.70676
-23.66979;-46.70445
-23.66847;-46.45285
-23.66845;-46.85603
-23.663230895996;-52.6053886413574
-23.65595;-46.69542
-23.65559;-46.66727
-23.64999;-46.67231
-23.6413119;-46.8042806
-23.63859;-46.56802
-23.6361795;-46.8106463
-23.6348118;-46.5523131
-23.6338011;-46.5525892
-23.63367;-46.73686
-23.6317212;-45.423006
-23.6283911;-46.6161842
-23.6256306;-46.6495539
-23.62071;-46.67181
-23.6196039;-45.411056
-23.6190234;-46.8085565
-23.61733;-46.67956
-23.61615;-46.63023
-23.60861;-46.70571
-23.60845;-46.66637
-23.60815;-46.66637
-23.606309890747;-46.5720787048339
-23.60519;-46.66503
-23.6004038;-46.4367369
-23.6002302;-46.4366537
-23.5998365;-46.515641
-23.59747;-46.68323
-23.59619;-46.60629
-23.59608;-46.6758
-23.59588;-46.74361
-23.59539;-46.63785
-23.59255;-48.05429
-23.59248;-48.05467
-23.592461;-48.0546045
-23.5923764;-48.0541992
-23.5921625;-48.0517013
-23.5920613;-48.0512658
-23.59181;-48.05075
-23.5918016;-48.0513521
-23.5917966;-48.0513222
-23.5914004;-48.0495152
-23.5911829;-48.0484424
-23.58529;-46.68027
-23.58216;-46.68006
-23.57745;-46.63033
-23.57578;-46.47862
-23.57369;-46.68879
-23.57315;-46.69518
-23.57299;-46.68942
-23.56913;-46.63524
-23.56902;-46.66121
-23.56885;-46.69731
-23.56878;-46.66177
-23.56825;-46.64855
-23.56587;-51.45675
-23.5657215;-46.6827016
-23.56434;-46.69895
-23.56128;-46.65944
-23.55941;-46.60348
-23.557274;-52.2213285
-23.55598;-46.66002
-23.55541;-46.8365
-23.55395;-51.46128
-23.5531749;-46.7969034
-23.54993;-46.90843
-23.54903;-46.66188
-23.54898;-46.49148
-23.54797;-46.63346
-23.5475;-46.64562
-23.5463142;-47.1191494
-23.54495;-46.42906
-23.5446;-51.46289
-23.5434826;-46.5357532
-23.5384647182324;-51.4561557253311
-23.53819;-46.61551
-23.5360629;-46.7770179
-23.53587;-46.6099
-23.535081913384;-51.4576190680361
-23.5349593;-47.1389898
-23.5337351;-46.9064863
-23.5332;-46.99259
-23.52929;-46.6216
-23.5258306;-47.1341535
-23.5254734;-47.1321472
-23.52486;-46.73072
-23.52477;-52.05635
-23.52425;-47.13609
-23.52402;-46.18784
-23.5232882;-46.5381489
-23.5232687;-46.8559576
-23.5230526;-46.5717948
-23.5228672027587;-46.2034683227539
-23.52261;-46.62937
-23.52235;-46.66134
-23.52144;-46.78093
-23.52028;-46.79683
-23.5192943424794;-47.44203359007
-23.51622;-46.61221
-23.51485;-46.58185
-23.512808;-46.6770082
-23.51177;-46.72943
-23.51036;-46.67659
-23.5092249;-46.1224201
-23.50766;-46.68485
-23.50698;-46.67544
-23.50666;-46.67546
-23.50653;-46.4209
-23.50583;-46.62379
-23.5058002471923;-47.4559707641601
-23.5028571;-46.1637023
-23.50225;-46.62247
-23.50103;-46.46171
-23.49865;-47.45984
-23.4979896;-47.4559642
-23.4957199096679;-46.788288116455
-23.49337;-46.89724
-23.4915133;-46.7463173
-23.48634;-46.70043
-23.48556;-46.63568
-23.4855449;-46.757174
-23.48495;-46.74789
-23.4846533;-46.6745892
-23.4824876;-47.1426648
-23.4822135;-47.1426965
-23.48201;-47.14179
-23.4803871;-46.677287
-23.48007;-46.76105
-23.47829;-46.56525
-23.4778539;-46.8617929
-23.4766700049853;-52.6919950062018
-23.4748505;-46.3507307
-23.47417;-46.72584
-23.4718917;-46.5825685
-23.47189;-46.47506
-23.4669305646502;-46.5579088724035
-23.4657930555751;-46.5387095738075
-23.4651;-46.4656
-23.46367;-46.48203
-23.4636;-46.47943
-23.4633642;-46.8779375
-23.4625;-46.47065
-23.46062;-46.32462
-23.46053;-46.51414
-23.4576702117919;-46.7437095642089
-23.45763;-51.91019
-23.4565756;-51.9913258
-23.45621;-46.54228
-23.4554185;-46.4859963
-23.4533598;-46.7183256
-23.44747;-46.75619
-23.44708;-46.78437
-23.4462287;-46.4680478
-23.44618;-46.91781
-23.4458265;-51.9125308
-23.4457826;-46.7844098
-23.44548;-46.78521
-23.44471;-46.79163
-23.44166;-46.7483
-23.43882;-46.50132
-23.43644;-46.45726
-23.4361;-51.95409
-23.4346398444978;-46.7910508204278
-23.43255;-46.77619
-23.42978;-51.92394
-23.4257297515869;-51.9369010925292
-23.4215882;-46.4268345
-23.4190406799316;-51.4258499145507
-23.4153288;-51.4338761
-23.41283;-51.93128
-23.41095;-51.93133
-23.40967;-46.75018
-23.40952;-53.36442
-23.40887;-51.43131
-23.40816;-46.73621
-23.40748;-51.45831
-23.40671;-46.7371
-23.39599;-51.97012
-23.3953609466552;-51.4383201599121
-23.38705;-51.91569
-23.36407;-51.14594
-23.3633544;-51.1478205
-23.361791;-46.7449345
-23.36021;-51.14801
-23.352135;-47.8505642
-23.3498;-51.20073
-23.34732;-51.16401
-23.34553;-51.14951
-23.33835;-51.16969
-23.3342298;-51.1747049
-23.33287;-51.15326
-23.33039;-51.1795
-23.3276199;-51.1578749
-23.3274795;-51.1774149
-23.32555;-51.15271
-23.3241;-51.1674
-23.32315;-51.15623
-23.32144;-51.15882
-23.31991;-51.15882
-23.31935;-51.15233
-23.3164991;-51.1271462
-23.31566;-51.1687
-23.3148;-51.15779
-23.31156;-51.12909
-23.3108;-51.15722
-23.3106314;-51.3675873
-23.30858;-51.17793
-23.30836;-51.13903
-23.30309;-51.16089
-23.30136;-51.17418
-23.3012619;-51.1702937
-23.2996894;-50.0727785
-23.2969351;-51.1653076
-23.2948287;-45.9572881
-23.29332;-51.11701
-23.29247;-51.16412
-23.2918707;-51.2406515
-23.29137;-51.14214
-23.29009;-51.31523
-23.2839211;-51.0719129
-23.28242;-51.19472
-23.28088;-51.19235
-23.27915;-51.18609
-23.27751;-51.15574
-23.27641;-51.18015
-23.2704227;-51.0417394
-23.266300201416;-51.1809997558593
-23.2657653;-51.0500517
-23.26234;-51.17045
-23.26223;-51.18321
-23.26002;-51.17941
-23.2584850001979;-51.1485300000469
-23.2541658;-51.1443301
-23.2443;-45.91585
-23.241958618164;-58.392765045166
-23.2391775324349;-46.6026790477512
-23.23495;-51.58524
-23.2269398;-46.7737627
-23.2197888090394;-47.3002099979994
-23.2081;-47.32165
-23.1949808;-47.2705029
-23.1886796;-46.9096503
-23.1829490661621;-52.2035598754882
-23.1706548;-49.979379
-23.1675312;-52.1973053
-23.1648856;-46.9366317
-23.12651;-47.22025
-23.12026;-46.56082
-23.1202250010877;-46.5330250048954
-23.120028;-46.5463981
-23.1194429;-46.5457414
-23.11366;-47.33833
-23.106170000247;-48.9082099993328
-23.1060368;-45.7261421
-23.1000499;-48.9270605
-23.1000462;-48.9270789
-23.06528;-52.42344
-23.05955;-51.03585
-23.03359;-45.5595
-23.00144;-43.39324
-22.9997;-43.34752
-22.9935108;-46.8353522
-22.98949;-47.00146
-22.97615;-47.00037
-22.96401;-49.85699
-22.9611525;-46.5418559
-22.961085;-46.541631
-22.960835;-46.5417423
-22.9599;-47.00101
-22.94602;-43.18727
-22.9452713;-47.1671633
-22.94499;-43.18183
-22.94101;-47.18299
-22.9408402;-47.1829352
-22.9401624;-47.1832932
-22.93092;-43.66211
-22.93091;-51.71561
-22.92884;-47.07364
-22.92841;-43.62398
-22.92837;-43.62354
-22.92629;-43.62753
-22.9248958;-47.1009622
-22.9191546;-42.8147645
-22.91743;-42.81489
-22.9090194702148;-47.0646018981933
-22.90647;-47.06618
-22.90397;-43.19704
-22.9032966;-47.0719244
-22.90177;-51.80464
-22.89911;-43.18015
-22.8941;-42.47593
-22.89231;-47.05631
-22.8894727;-42.7112088
-22.88506;-43.1107
-22.8789952;-43.5489614
-22.8731050001653;-43.2419600004996
-22.86961;-43.2167
-22.8691883;-47.0302903
-22.86847;-47.03091
-22.8676636;-47.03052
-22.8629058;-46.9665616
-22.8625652;-46.9669121
-22.86232;-43.24622
-22.84815;-43.28583
-22.8420413;-43.2869915
-22.8251826;-43.0452268
-22.82044;-45.17544
-22.812244;-43.4157579
-22.812056;-43.4155435
-22.80899;-47.28464
-22.7831942;-43.3102604
-22.7779648;-47.2839917
-22.7775752;-43.3102755
-22.7694516;-43.0389951
-22.7682;-42.8917102
-22.76757;-43.03886
-22.7665981;-43.4348056
-22.7612028;-43.4660963
-22.75982;-43.54615
-22.7591347;-43.4029417
-22.7590822;-43.4021635
-22.759026;-43.4023534
-22.7590046;-43.4033471
-22.7589307;-43.4026747
-22.7588316;-43.4039264
-22.758083;-43.4053316
-22.7577621;-43.3984312
-22.75746;-43.40559
-22.75706;-45.13043
-22.75675;-43.45424
-22.754272;-49.7410105
-22.752972;-47.1714805
-22.75173;-43.44918
-22.75125;-47.32338
-22.750599468039;-43.4458935071864
-22.7503181002154;-43.4417659276356
-22.7481219017794;-43.4518339031676
-22.74661;-47.65417
-22.7442298;-47.3281546
-22.7251165;-47.3468491
-22.72412;-43.45688
-22.71803;-43.55494
-22.7161633;-43.5873773
-22.713675;-43.5541768
-22.7123304;-43.5619057
-22.710935;-42.6236787
-22.7109323;-42.6236677
-22.7096071;-42.6213054
-22.70443;-46.76573
-22.70437;-46.76596
-22.70266;-43.5504
-22.6937282;-47.6510287
-22.692001;-43.4589436
-22.6711562;-47.6831809
-22.65925;-50.41974
-22.58742;-47.51359
-22.57729;-47.45401
-22.55623;-47.40226
-22.5511412;-47.904943
-22.5439646;-43.6663363
-22.5074934;-44.0106025
-22.49435;-47.42633
-22.4918728;-44.0986308
-22.47089;-44.46079
-22.44898;-46.80803
-22.4332699;-45.4914746
-22.433231;-45.4915751
-22.4327874;-45.4929845
-22.4327372;-45.4931423
-22.43127;-46.83546
-22.4268705;-45.4506986
-22.4138735;-45.4679275
-22.37308;-41.7784
-22.36416;-47.63129
-22.3548705905788;-47.3251431834341
-22.3542787;-49.0515839
-22.3522643;-47.5494956
-22.3510848;-48.7720098
-22.3505855;-47.3830246
-22.3298058;-49.0793867
-22.3297703;-49.0793977
-22.3263041;-49.0702157
-22.3249985;-49.0754024
-22.28473;-49.03437
-22.2316227;-54.8224466
-22.2247698;-54.7849098
-22.2207;-45.93061
-22.13775;-51.39089
-22.1052545;-56.5440341
-22.0994011;-56.525699
-22.0988766;-56.5257555
-22.0309267;-47.8620145
-22.0063893;-47.4217419
-22.0018454;-47.8698701
-22.0004335;-47.8897127
-21.94984;-41.13251
-21.9034711;-47.6238569
-21.8597611;-45.9010068
-21.8236055;-46.9007321
-21.7956687;-46.5362288
-21.77605;-43.34434
-21.76195;-41.32607
-21.7173865;-46.2453536
-21.7121452;-46.8284254
-21.4106938;-42.1990007
-21.3620452;-46.1539953
-21.3618625;-46.1542084
-21.3618066;-46.1541605
-21.3605446;-46.1530251
-21.3605393;-46.1532949
-21.36016;-46.13803
-21.3601162;-46.1403999
-21.36008;-46.15328
-21.3596907;-46.1354072
-21.3596076;-46.1381005
-21.3593787;-46.1347798
-21.32789;-46.11944
-21.3017101287841;-50.3463706970214
-21.2714136;-48.3307521
-21.2711595;-48.3304783
-21.2455088;-45.0028362
-21.1769905090332;-47.8078002929687
-21.16671;-47.82885
-21.15967;-47.80435
-21.1570897;-48.9827792
-21.14253;-48.97286
-21.1356132;-41.682052
-21.13503;-44.26156
-21.1344567;-48.9867488
-21.12411;-44.25891
-20.9386283;-50.4968113
-20.9132807969095;-51.3928970201933
-20.9081665;-40.7829786
-20.9050513;-40.7793182
-20.84283;-41.13005
-20.84149;-49.39842
-20.8394593;-41.1561647
-20.816727;-49.5097718
-20.7902733;-49.3850299
-20.7245313;-46.6073057
-20.6722309;-40.5048523
-20.6711033;-40.5107671
-20.6616989;-43.7837745
-20.48987;-54.58831
